,timestamp_ns,pres_mb
12771,1668068100000000000,1019.0000203450521
12772,1668068400000000000,1019.0500183105469
12773,1668068700000000000,1019.1000162760416
12774,1668069000000000000,1019.1500142415365
12775,1668069300000000000,1019.2000122070312
12776,1668069600000000000,1019.250010172526
12777,1668069900000000000,1019.3000081380209
12778,1668070200000000000,1019.3500061035156
12779,1668070500000000000,1019.4000040690104
12780,1668070800000000000,1019.4500020345052
12781,1668071100000000000,1019.5
12782,1668071400000000000,1019.5666656494141
12783,1668071700000000000,1019.6333312988281
12784,1668072000000000000,1019.6999969482422
12785,1668072300000000000,1019.7666625976562
12786,1668072600000000000,1019.8333282470703
12787,1668072900000000000,1019.8999938964844
12788,1668073200000000000,1019.9666595458984
12789,1668073500000000000,1020.0333251953125
12790,1668073800000000000,1020.0999908447266
12791,1668074100000000000,1020.1666564941406
12792,1668074400000000000,1020.2333221435547
12793,1668074700000000000,1020.2999877929688
12794,1668075000000000000,1020.3416544596354
12795,1668075300000000000,1020.3833211263021
12796,1668075600000000000,1020.4249877929688
12797,1668075900000000000,1020.4666544596354
12798,1668076200000000000,1020.5083211263021
12799,1668076500000000000,1020.5499877929688
12800,1668076800000000000,1020.5916544596354
12801,1668077100000000000,1020.6333211263021
12802,1668077400000000000,1020.6749877929688
12803,1668077700000000000,1020.7166544596354
12804,1668078000000000000,1020.7583211263021
12805,1668078300000000000,1020.7999877929688
12806,1668078600000000000,1020.7999877929688
12807,1668078900000000000,1020.7999877929688
12808,1668079200000000000,1020.7999877929688
12809,1668079500000000000,1020.7999877929688
12810,1668079800000000000,1020.7999877929688
12811,1668080100000000000,1020.7999877929688
12812,1668080400000000000,1020.7999877929688
12813,1668080700000000000,1020.7999877929688
12814,1668081000000000000,1020.7999877929688
12815,1668081300000000000,1020.7999877929688
12816,1668081600000000000,1020.7999877929688
12817,1668081900000000000,1020.7999877929688
12818,1668082200000000000,1020.7999877929688
12819,1668082500000000000,1020.7999877929688
12820,1668082800000000000,1020.7999877929688
12821,1668083100000000000,1020.7999877929688
12822,1668083400000000000,1020.7999877929688
12823,1668083700000000000,1020.7999877929688
12824,1668084000000000000,1020.7999877929688
12825,1668084300000000000,1020.7999877929688
12826,1668084600000000000,1020.7999877929688
12827,1668084900000000000,1020.7999877929688
12828,1668085200000000000,1020.7999877929688
12829,1668085500000000000,1020.7999877929688
12830,1668085800000000000,1020.8416544596354
12831,1668086100000000000,1020.8833211263021
12832,1668086400000000000,1020.9249877929688
12833,1668086700000000000,1020.9666544596354
12834,1668087000000000000,1021.0083211263021
12835,1668087300000000000,1021.0499877929688
12836,1668087600000000000,1021.0916544596354
12837,1668087900000000000,1021.1333211263021
12838,1668088200000000000,1021.1749877929688
12839,1668088500000000000,1021.2166544596354
12840,1668088800000000000,1021.2583211263021
12841,1668089100000000000,1021.2999877929688
12842,1668089400000000000,1021.3166554768881
12843,1668089700000000000,1021.3333231608073
12844,1668090000000000000,1021.3499908447266
12845,1668090300000000000,1021.3666585286459
12846,1668090600000000000,1021.3833262125651
12847,1668090900000000000,1021.3999938964844
12848,1668091200000000000,1021.4166615804037
12849,1668091500000000000,1021.4333292643229
12850,1668091800000000000,1021.4499969482422
12851,1668092100000000000,1021.4666646321615
12852,1668092400000000000,1021.4833323160807
12853,1668092700000000000,1021.5
12854,1668093000000000000,1021.5416666666666
12855,1668093300000000000,1021.5833333333334
12856,1668093600000000000,1021.625
12857,1668093900000000000,1021.6666666666666
12858,1668094200000000000,1021.7083333333334
12859,1668094500000000000,1021.75
12860,1668094800000000000,1021.7916666666666
12861,1668095100000000000,1021.8333333333334
12862,1668095400000000000,1021.875
12863,1668095700000000000,1021.9166666666666
12864,1668096000000000000,1021.9583333333334
12865,1668096300000000000,1022.0
12866,1668096600000000000,1022.0
12867,1668096900000000000,1022.0
12868,1668097200000000000,1022.0
12869,1668097500000000000,1022.0
12870,1668097800000000000,1022.0
12871,1668098100000000000,1022.0
12872,1668098400000000000,1022.0
12873,1668098700000000000,1022.0
12874,1668099000000000000,1022.0
12875,1668099300000000000,1022.0
12876,1668099600000000000,1022.0
12877,1668099900000000000,1022.0
12878,1668100200000000000,1022.0166676839193
12879,1668100500000000000,1022.0333353678385
12880,1668100800000000000,1022.0500030517578
12881,1668101100000000000,1022.0666707356771
12882,1668101400000000000,1022.0833384195963
12883,1668101700000000000,1022.1000061035156
12884,1668102000000000000,1022.1166737874349
12885,1668102300000000000,1022.1333414713541
12886,1668102600000000000,1022.1500091552734
12887,1668102900000000000,1022.1666768391927
12888,1668103200000000000,1022.1833445231119
12889,1668103500000000000,1022.2000122070312
12890,1668103800000000000,1022.2250111897787
12891,1668104100000000000,1022.250010172526
12892,1668104400000000000,1022.2750091552734
12893,1668104700000000000,1022.3000081380209
12894,1668105000000000000,1022.3250071207682
12895,1668105300000000000,1022.3500061035156
12896,1668105600000000000,1022.3750050862631
12897,1668105900000000000,1022.4000040690104
12898,1668106200000000000,1022.4250030517578
12899,1668106500000000000,1022.4500020345052
12900,1668106800000000000,1022.4750010172526
12901,1668107100000000000,1022.5
12902,1668107400000000000,1022.5166676839193
12903,1668107700000000000,1022.5333353678385
12904,1668108000000000000,1022.5500030517578
12905,1668108300000000000,1022.5666707356771
12906,1668108600000000000,1022.5833384195963
12907,1668108900000000000,1022.6000061035156
12908,1668109200000000000,1022.6166737874349
12909,1668109500000000000,1022.6333414713541
12910,1668109800000000000,1022.6500091552734
12911,1668110100000000000,1022.6666768391927
12912,1668110400000000000,1022.6833445231119
12913,1668110700000000000,1022.7000122070312
12914,1668111000000000000,1022.7333424886068
12915,1668111300000000000,1022.7666727701823
12916,1668111600000000000,1022.8000030517578
12917,1668111900000000000,1022.8333333333334
12918,1668112200000000000,1022.8666636149088
12919,1668112500000000000,1022.8999938964844
12920,1668112800000000000,1022.9333241780599
12921,1668113100000000000,1022.9666544596354
12922,1668113400000000000,1022.9999847412109
12923,1668113700000000000,1023.0333150227865
12924,1668114000000000000,1023.0666453043619
12925,1668114300000000000,1023.0999755859375
12926,1668114600000000000,1023.1583099365234
12927,1668114900000000000,1023.2166442871094
12928,1668115200000000000,1023.2749786376953
12929,1668115500000000000,1023.3333129882812
12930,1668115800000000000,1023.3916473388672
12931,1668116100000000000,1023.4499816894531
12932,1668116400000000000,1023.5083160400391
12933,1668116700000000000,1023.566650390625
12934,1668117000000000000,1023.6249847412109
12935,1668117300000000000,1023.6833190917969
12936,1668117600000000000,1023.7416534423828
12937,1668117900000000000,1023.7999877929688
12938,1668118200000000000,1023.7999877929688
12939,1668118500000000000,1023.7999877929688
12940,1668118800000000000,1023.7999877929688
12941,1668119100000000000,1023.7999877929688
12942,1668119400000000000,1023.7999877929688
12943,1668119700000000000,1023.7999877929688
12944,1668120000000000000,1023.7999877929688
12945,1668120300000000000,1023.7999877929688
12946,1668120600000000000,1023.7999877929688
12947,1668120900000000000,1023.7999877929688
12948,1668121200000000000,1023.7999877929688
12949,1668121500000000000,1023.7999877929688
12950,1668121800000000000,1023.7999877929688
12951,1668122100000000000,1023.7999877929688
12952,1668122400000000000,1023.7999877929688
12953,1668122700000000000,1023.7999877929688
12954,1668123000000000000,1023.7999877929688
12955,1668123300000000000,1023.7999877929688
12956,1668123600000000000,1023.7999877929688
12957,1668123900000000000,1023.7999877929688
12958,1668124200000000000,1023.7999877929688
12959,1668124500000000000,1023.7999877929688
12960,1668124800000000000,1023.7999877929688
12961,1668125100000000000,1023.7999877929688
12962,1668125400000000000,1023.7833201090494
12963,1668125700000000000,1023.7666524251302
12964,1668126000000000000,1023.7499847412109
12965,1668126300000000000,1023.7333170572916
12966,1668126600000000000,1023.7166493733724
12967,1668126900000000000,1023.6999816894531
12968,1668127200000000000,1023.6833140055338
12969,1668127500000000000,1023.6666463216146
12970,1668127800000000000,1023.6499786376953
12971,1668128100000000000,1023.633310953776
12972,1668128400000000000,1023.6166432698568
12973,1668128700000000000,1023.5999755859375
12974,1668129000000000000,1023.6166432698568
12975,1668129300000000000,1023.633310953776
12976,1668129600000000000,1023.6499786376953
12977,1668129900000000000,1023.6666463216146
12978,1668130200000000000,1023.6833140055338
12979,1668130500000000000,1023.6999816894531
12980,1668130800000000000,1023.7166493733724
12981,1668131100000000000,1023.7333170572916
12982,1668131400000000000,1023.7499847412109
12983,1668131700000000000,1023.7666524251302
12984,1668132000000000000,1023.7833201090494
12985,1668132300000000000,1023.7999877929688
12986,1668132600000000000,1023.7636274857955
12987,1668132900000000000,1023.7272671786221
12988,1668133200000000000,1023.6909068714489
12989,1668133500000000000,1023.6545465642756
12990,1668133800000000000,1023.6181862571023
12991,1668134100000000000,1023.581825949929
12992,1668134400000000000,1023.5454656427556
12993,1668134700000000000,1023.5091053355824
12994,1668135000000000000,1023.4727450284091
12995,1668135300000000000,1023.4363847212358
12996,1668135600000000000,1023.4000244140625
12997,1668135900000000000,1023.4154052734375
12998,1668136200000000000,1023.4307861328125
12999,1668136500000000000,1023.4461669921875
13000,1668136800000000000,1023.4615478515625
13001,1668137100000000000,1023.4769287109375
13002,1668137400000000000,1023.4923095703125
13003,1668137700000000000,1023.5076904296875
13004,1668138000000000000,1023.5230712890625
13005,1668138300000000000,1023.5384521484375
13006,1668138600000000000,1023.5538330078125
13007,1668138900000000000,1023.5692138671875
13008,1668139200000000000,1023.5845947265625
13009,1668139500000000000,1023.5999755859375
13010,1668139800000000000,1023.5916442871094
13011,1668140100000000000,1023.5833129882812
13012,1668140400000000000,1023.5749816894531
13013,1668140700000000000,1023.566650390625
13014,1668141000000000000,1023.5583190917969
13015,1668141300000000000,1023.5499877929688
13016,1668141600000000000,1023.5416564941406
13017,1668141900000000000,1023.5333251953125
13018,1668142200000000000,1023.5249938964844
13019,1668142500000000000,1023.5166625976562
13020,1668142800000000000,1023.5083312988281
13021,1668143100000000000,1023.5
13022,1668143400000000000,1023.5166676839193
13023,1668143700000000000,1023.5333353678385
13024,1668144000000000000,1023.5500030517578
13025,1668144300000000000,1023.5666707356771
13026,1668144600000000000,1023.5833384195963
13027,1668144900000000000,1023.6000061035156
13028,1668145200000000000,1023.6166737874349
13029,1668145500000000000,1023.6333414713541
13030,1668145800000000000,1023.6500091552734
13031,1668146100000000000,1023.6666768391927
13032,1668146400000000000,1023.6833445231119
13033,1668146700000000000,1023.7000122070312
13034,1668147000000000000,1023.7416737874349
13035,1668147300000000000,1023.7833353678385
13036,1668147600000000000,1023.8249969482422
13037,1668147900000000000,1023.8666585286459
13038,1668148200000000000,1023.9083201090494
13039,1668148500000000000,1023.9499816894531
13040,1668148800000000000,1023.9916432698568
13041,1668149100000000000,1024.0333048502605
13042,1668149400000000000,1024.074966430664
13043,1668149700000000000,1024.1166280110676
13044,1668150000000000000,1024.1582895914714
13045,1668150300000000000,1024.199951171875
13046,1668150600000000000,1024.2416178385417
13047,1668150900000000000,1024.2832845052083
13048,1668151200000000000,1024.324951171875
13049,1668151500000000000,1024.3666178385417
13050,1668151800000000000,1024.4082845052083
13051,1668152100000000000,1024.449951171875
13052,1668152400000000000,1024.4916178385417
13053,1668152700000000000,1024.5332845052083
13054,1668153000000000000,1024.574951171875
13055,1668153300000000000,1024.6166178385417
13056,1668153600000000000,1024.6582845052083
13057,1668153900000000000,1024.699951171875
13058,1668154200000000000,1024.7416178385417
13059,1668154500000000000,1024.7832845052083
13060,1668154800000000000,1024.824951171875
13061,1668155100000000000,1024.8666178385417
13062,1668155400000000000,1024.9082845052083
13063,1668155700000000000,1024.949951171875
13064,1668156000000000000,1024.9916178385417
13065,1668156300000000000,1025.0332845052083
13066,1668156600000000000,1025.074951171875
13067,1668156900000000000,1025.1166178385417
13068,1668157200000000000,1025.1582845052083
13069,1668157500000000000,1025.199951171875
13070,1668157800000000000,1025.2332865397136
13071,1668158100000000000,1025.266621907552
13072,1668158400000000000,1025.2999572753906
13073,1668158700000000000,1025.3332926432292
13074,1668159000000000000,1025.3666280110676
13075,1668159300000000000,1025.3999633789062
13076,1668159600000000000,1025.4332987467449
13077,1668159900000000000,1025.4666341145833
13078,1668160200000000000,1025.4999694824219
13079,1668160500000000000,1025.5333048502605
13080,1668160800000000000,1025.5666402180989
13081,1668161100000000000,1025.5999755859375
13082,1668161400000000000,1025.6583150227864
13083,1668161700000000000,1025.7166544596355
13084,1668162000000000000,1025.7749938964844
13085,1668162300000000000,1025.8333333333333
13086,1668162600000000000,1025.8916727701824
13087,1668162900000000000,1025.9500122070312
13088,1668163200000000000,1026.0083516438801
13089,1668163500000000000,1026.0666910807292
13090,1668163800000000000,1026.1250305175781
13091,1668164100000000000,1026.183369954427
13092,1668164400000000000,1026.2417093912761
13093,1668164700000000000,1026.300048828125
13094,1668165000000000000,1026.2917073567708
13095,1668165300000000000,1026.2833658854167
13096,1668165600000000000,1026.2750244140625
13097,1668165900000000000,1026.2666829427083
13098,1668166200000000000,1026.2583414713542
13099,1668166500000000000,1026.25
13100,1668166800000000000,1026.2416585286458
13101,1668167100000000000,1026.2333170572917
13102,1668167400000000000,1026.2249755859375
13103,1668167700000000000,1026.2166341145833
13104,1668168000000000000,1026.2082926432292
13105,1668168300000000000,1026.199951171875
13106,1668168600000000000,1026.1582845052083
13107,1668168900000000000,1026.1166178385417
13108,1668169200000000000,1026.074951171875
13109,1668169500000000000,1026.0332845052083
13110,1668169800000000000,1025.9916178385417
13111,1668170100000000000,1025.949951171875
13112,1668170400000000000,1025.9082845052083
13113,1668170700000000000,1025.8666178385417
13114,1668171000000000000,1025.824951171875
13115,1668171300000000000,1025.7832845052083
13116,1668171600000000000,1025.7416178385417
13117,1668171900000000000,1025.699951171875
13118,1668172200000000000,1025.6832885742188
13119,1668172500000000000,1025.6666259765625
13120,1668172800000000000,1025.6499633789062
13121,1668173100000000000,1025.63330078125
13122,1668173400000000000,1025.6166381835938
13123,1668173700000000000,1025.5999755859375
13124,1668174000000000000,1025.5833129882812
13125,1668174300000000000,1025.566650390625
13126,1668174600000000000,1025.5499877929688
13127,1668174900000000000,1025.5333251953125
13128,1668175200000000000,1025.5166625976562
13129,1668175500000000000,1025.5
13130,1668175800000000000,1025.4749959309895
13131,1668176100000000000,1025.4499918619792
13132,1668176400000000000,1025.4249877929688
13133,1668176700000000000,1025.3999837239583
13134,1668177000000000000,1025.374979654948
13135,1668177300000000000,1025.3499755859375
13136,1668177600000000000,1025.324971516927
13137,1668177900000000000,1025.2999674479167
13138,1668178200000000000,1025.2749633789062
13139,1668178500000000000,1025.2499593098958
13140,1668178800000000000,1025.2249552408855
13141,1668179100000000000,1025.199951171875
13142,1668179400000000000,1025.2166239420574
13143,1668179700000000000,1025.2332967122395
13144,1668180000000000000,1025.2499694824219
13145,1668180300000000000,1025.2666422526042
13146,1668180600000000000,1025.2833150227864
13147,1668180900000000000,1025.2999877929688
13148,1668181200000000000,1025.3166605631511
13149,1668181500000000000,1025.3333333333333
13150,1668181800000000000,1025.3500061035156
13151,1668182100000000000,1025.366678873698
13152,1668182400000000000,1025.3833516438801
13153,1668182700000000000,1025.4000244140625
13154,1668183000000000000,1025.4250233968098
13155,1668183300000000000,1025.4500223795574
13156,1668183600000000000,1025.4750213623047
13157,1668183900000000000,1025.500020345052
13158,1668184200000000000,1025.5250193277996
13159,1668184500000000000,1025.5500183105469
13160,1668184800000000000,1025.5750172932942
