,timestamp_ns,temp_dc
11244,1667610000000000000,
11245,1667610300000000000,
11246,1667610600000000000,
11247,1667610900000000000,
11248,1667611200000000000,
11249,1667611500000000000,
11250,1667611800000000000,
11251,1667612100000000000,
11252,1667612400000000000,
11253,1667612700000000000,
11254,1667613000000000000,
11255,1667613300000000000,
11256,1667613600000000000,
11257,1667613900000000000,
11258,1667614200000000000,
11259,1667614500000000000,
11260,1667614800000000000,
11261,1667615100000000000,
11262,1667615400000000000,
11263,1667615700000000000,
11264,1667616000000000000,
11265,1667616300000000000,
11266,1667616600000000000,
11267,1667616900000000000,
11268,1667617200000000000,
11269,1667617500000000000,
11270,1667617800000000000,
11271,1667618100000000000,
11272,1667618400000000000,
11273,1667618700000000000,
11274,1667619000000000000,
11275,1667619300000000000,
11276,1667619600000000000,
11277,1667619900000000000,
11278,1667620200000000000,
11279,1667620500000000000,
11280,1667620800000000000,
11281,1667621100000000000,
11282,1667621400000000000,
11283,1667621700000000000,
11284,1667622000000000000,
11285,1667622300000000000,
11286,1667622600000000000,
11287,1667622900000000000,
11288,1667623200000000000,
11289,1667623500000000000,
11290,1667623800000000000,
11291,1667624100000000000,
11292,1667624400000000000,
11293,1667624700000000000,
11294,1667625000000000000,
11295,1667625300000000000,
11296,1667625600000000000,
11297,1667625900000000000,
11298,1667626200000000000,
11299,1667626500000000000,
11300,1667626800000000000,
11301,1667627100000000000,
11302,1667627400000000000,
11303,1667627700000000000,
11304,1667628000000000000,
11305,1667628300000000000,
11306,1667628600000000000,
11307,1667628900000000000,
11308,1667629200000000000,
11309,1667629500000000000,
11310,1667629800000000000,
11311,1667630100000000000,
11312,1667630400000000000,
11313,1667630700000000000,
11314,1667631000000000000,
11315,1667631300000000000,
11316,1667631600000000000,
11317,1667631900000000000,
11318,1667632200000000000,
11319,1667632500000000000,
11320,1667632800000000000,
11321,1667633100000000000,
11322,1667633400000000000,
11323,1667633700000000000,
11324,1667634000000000000,
11325,1667634300000000000,
11326,1667634600000000000,
11327,1667634900000000000,
11328,1667635200000000000,
11329,1667635500000000000,
11330,1667635800000000000,
11331,1667636100000000000,
11332,1667636400000000000,
11333,1667636700000000000,
11334,1667637000000000000,
11335,1667637300000000000,
11336,1667637600000000000,
11337,1667637900000000000,
11338,1667638200000000000,
11339,1667638500000000000,
11340,1667638800000000000,
11341,1667639100000000000,
11342,1667639400000000000,
11343,1667639700000000000,
11344,1667640000000000000,
11345,1667640300000000000,
11346,1667640600000000000,
11347,1667640900000000000,
11348,1667641200000000000,
11349,1667641500000000000,
11350,1667641800000000000,
11351,1667642100000000000,
11352,1667642400000000000,
11353,1667642700000000000,
11354,1667643000000000000,
11355,1667643300000000000,
11356,1667643600000000000,
11357,1667643900000000000,
11358,1667644200000000000,
11359,1667644500000000000,
11360,1667644800000000000,
11361,1667645100000000000,
11362,1667645400000000000,
11363,1667645700000000000,
11364,1667646000000000000,
11365,1667646300000000000,
11366,1667646600000000000,
11367,1667646900000000000,
11368,1667647200000000000,
11369,1667647500000000000,
11370,1667647800000000000,
11371,1667648100000000000,
11372,1667648400000000000,
11373,1667648700000000000,
11374,1667649000000000000,
11375,1667649300000000000,
11376,1667649600000000000,
11377,1667649900000000000,
11378,1667650200000000000,
11379,1667650500000000000,
11380,1667650800000000000,
11381,1667651100000000000,
11382,1667651400000000000,
11383,1667651700000000000,
11384,1667652000000000000,
11385,1667652300000000000,
11386,1667652600000000000,
11387,1667652900000000000,
11388,1667653200000000000,
11389,1667653500000000000,
11390,1667653800000000000,
11391,1667654100000000000,
11392,1667654400000000000,
11393,1667654700000000000,
11394,1667655000000000000,
11395,1667655300000000000,
11396,1667655600000000000,
11397,1667655900000000000,
11398,1667656200000000000,
11399,1667656500000000000,
11400,1667656800000000000,
11401,1667657100000000000,
11402,1667657400000000000,
11403,1667657700000000000,
11404,1667658000000000000,
11405,1667658300000000000,
11406,1667658600000000000,
11407,1667658900000000000,
11408,1667659200000000000,
11409,1667659500000000000,
11410,1667659800000000000,
11411,1667660100000000000,
11412,1667660400000000000,
11413,1667660700000000000,
11414,1667661000000000000,
11415,1667661300000000000,
11416,1667661600000000000,
11417,1667661900000000000,
11418,1667662200000000000,
11419,1667662500000000000,
11420,1667662800000000000,
11421,1667663100000000000,
11422,1667663400000000000,
11423,1667663700000000000,
11424,1667664000000000000,
11425,1667664300000000000,
11426,1667664600000000000,
11427,1667664900000000000,
11428,1667665200000000000,
11429,1667665500000000000,
11430,1667665800000000000,
11431,1667666100000000000,
11432,1667666400000000000,
11433,1667666700000000000,
11434,1667667000000000000,
11435,1667667300000000000,
11436,1667667600000000000,
11437,1667667900000000000,
11438,1667668200000000000,
11439,1667668500000000000,
11440,1667668800000000000,
11441,1667669100000000000,
11442,1667669400000000000,
11443,1667669700000000000,
11444,1667670000000000000,
11445,1667670300000000000,
11446,1667670600000000000,
11447,1667670900000000000,
11448,1667671200000000000,
11449,1667671500000000000,
11450,1667671800000000000,
11451,1667672100000000000,
11452,1667672400000000000,
11453,1667672700000000000,
11454,1667673000000000000,
11455,1667673300000000000,
11456,1667673600000000000,
11457,1667673900000000000,
11458,1667674200000000000,
11459,1667674500000000000,
11460,1667674800000000000,
11461,1667675100000000000,
11462,1667675400000000000,
11463,1667675700000000000,
11464,1667676000000000000,
11465,1667676300000000000,
11466,1667676600000000000,
11467,1667676900000000000,
11468,1667677200000000000,
11469,1667677500000000000,
11470,1667677800000000000,
11471,1667678100000000000,
11472,1667678400000000000,
11473,1667678700000000000,
11474,1667679000000000000,
11475,1667679300000000000,
11476,1667679600000000000,
11477,1667679900000000000,
11478,1667680200000000000,
11479,1667680500000000000,
11480,1667680800000000000,
11481,1667681100000000000,
11482,1667681400000000000,
11483,1667681700000000000,
11484,1667682000000000000,
11485,1667682300000000000,
11486,1667682600000000000,
11487,1667682900000000000,
11488,1667683200000000000,
11489,1667683500000000000,
11490,1667683800000000000,
11491,1667684100000000000,
11492,1667684400000000000,
11493,1667684700000000000,
11494,1667685000000000000,
11495,1667685300000000000,
11496,1667685600000000000,
11497,1667685900000000000,
11498,1667686200000000000,
11499,1667686500000000000,
11500,1667686800000000000,
11501,1667687100000000000,
11502,1667687400000000000,
11503,1667687700000000000,
11504,1667688000000000000,
11505,1667688300000000000,
11506,1667688600000000000,
11507,1667688900000000000,
11508,1667689200000000000,
11509,1667689500000000000,
11510,1667689800000000000,
11511,1667690100000000000,
11512,1667690400000000000,
11513,1667690700000000000,
11514,1667691000000000000,
11515,1667691300000000000,
11516,1667691600000000000,
11517,1667691900000000000,
11518,1667692200000000000,
11519,1667692500000000000,
11520,1667692800000000000,
11521,1667693100000000000,
11522,1667693400000000000,
11523,1667693700000000000,
11524,1667694000000000000,
11525,1667694300000000000,
11526,1667694600000000000,
11527,1667694900000000000,
11528,1667695200000000000,
11529,1667695500000000000,
11530,1667695800000000000,
11531,1667696100000000000,
11532,1667696400000000000,
11533,1667696700000000000,
11534,1667697000000000000,
11535,1667697300000000000,
11536,1667697600000000000,
11537,1667697900000000000,
11538,1667698200000000000,
11539,1667698500000000000,
11540,1667698800000000000,
11541,1667699100000000000,
11542,1667699400000000000,
11543,1667699700000000000,
11544,1667700000000000000,
11545,1667700300000000000,
11546,1667700600000000000,
11547,1667700900000000000,
11548,1667701200000000000,
11549,1667701500000000000,
11550,1667701800000000000,
11551,1667702100000000000,
11552,1667702400000000000,
11553,1667702700000000000,
11554,1667703000000000000,
11555,1667703300000000000,
11556,1667703600000000000,
11557,1667703900000000000,
11558,1667704200000000000,
11559,1667704500000000000,
11560,1667704800000000000,
11561,1667705100000000000,
11562,1667705400000000000,
11563,1667705700000000000,
11564,1667706000000000000,
11565,1667706300000000000,
11566,1667706600000000000,
11567,1667706900000000000,
11568,1667707200000000000,
11569,1667707500000000000,
11570,1667707800000000000,
11571,1667708100000000000,
11572,1667708400000000000,
11573,1667708700000000000,
11574,1667709000000000000,
11575,1667709300000000000,
11576,1667709600000000000,
11577,1667709900000000000,
11578,1667710200000000000,
11579,1667710500000000000,
11580,1667710800000000000,
11581,1667711100000000000,
11582,1667711400000000000,
11583,1667711700000000000,
11584,1667712000000000000,
11585,1667712300000000000,
11586,1667712600000000000,
11587,1667712900000000000,
11588,1667713200000000000,
11589,1667713500000000000,
11590,1667713800000000000,
11591,1667714100000000000,
11592,1667714400000000000,
11593,1667714700000000000,
11594,1667715000000000000,
11595,1667715300000000000,
11596,1667715600000000000,
11597,1667715900000000000,
11598,1667716200000000000,
11599,1667716500000000000,
11600,1667716800000000000,
11601,1667717100000000000,
11602,1667717400000000000,
11603,1667717700000000000,
11604,1667718000000000000,
11605,1667718300000000000,
11606,1667718600000000000,
11607,1667718900000000000,
11608,1667719200000000000,
11609,1667719500000000000,
11610,1667719800000000000,
11611,1667720100000000000,
11612,1667720400000000000,
11613,1667720700000000000,
11614,1667721000000000000,
11615,1667721300000000000,
11616,1667721600000000000,
11617,1667721900000000000,
11618,1667722200000000000,
11619,1667722500000000000,
11620,1667722800000000000,
11621,1667723100000000000,
11622,1667723400000000000,
11623,1667723700000000000,
11624,1667724000000000000,
11625,1667724300000000000,
11626,1667724600000000000,
11627,1667724900000000000,
11628,1667725200000000000,
11629,1667725500000000000,
11630,1667725800000000000,
11631,1667726100000000000,
11632,1667726400000000000,
11633,1667726700000000000,
11634,1667727000000000000,
11635,1667727300000000000,
11636,1667727600000000000,
11637,1667727900000000000,
11638,1667728200000000000,
11639,1667728500000000000,
11640,1667728800000000000,
11641,1667729100000000000,
11642,1667729400000000000,
11643,1667729700000000000,
11644,1667730000000000000,
11645,1667730300000000000,
11646,1667730600000000000,
11647,1667730900000000000,
11648,1667731200000000000,
11649,1667731500000000000,
11650,1667731800000000000,
11651,1667732100000000000,
11652,1667732400000000000,
11653,1667732700000000000,
11654,1667733000000000000,
11655,1667733300000000000,
11656,1667733600000000000,
11657,1667733900000000000,
11658,1667734200000000000,
11659,1667734500000000000,
11660,1667734800000000000,
11661,1667735100000000000,
11662,1667735400000000000,
11663,1667735700000000000,
11664,1667736000000000000,
11665,1667736300000000000,
11666,1667736600000000000,
11667,1667736900000000000,
11668,1667737200000000000,
11669,1667737500000000000,
11670,1667737800000000000,
11671,1667738100000000000,
11672,1667738400000000000,
11673,1667738700000000000,
11674,1667739000000000000,
11675,1667739300000000000,
11676,1667739600000000000,
11677,1667739900000000000,
11678,1667740200000000000,
11679,1667740500000000000,
11680,1667740800000000000,
11681,1667741100000000000,
11682,1667741400000000000,
11683,1667741700000000000,
11684,1667742000000000000,
11685,1667742300000000000,
11686,1667742600000000000,
11687,1667742900000000000,
11688,1667743200000000000,
11689,1667743500000000000,
11690,1667743800000000000,
11691,1667744100000000000,
11692,1667744400000000000,
11693,1667744700000000000,
11694,1667745000000000000,
11695,1667745300000000000,
11696,1667745600000000000,
11697,1667745900000000000,
11698,1667746200000000000,
11699,1667746500000000000,
11700,1667746800000000000,
11701,1667747100000000000,
11702,1667747400000000000,
11703,1667747700000000000,
11704,1667748000000000000,
11705,1667748300000000000,
11706,1667748600000000000,
11707,1667748900000000000,
11708,1667749200000000000,
11709,1667749500000000000,
11710,1667749800000000000,
11711,1667750100000000000,
11712,1667750400000000000,
11713,1667750700000000000,
11714,1667751000000000000,
11715,1667751300000000000,
11716,1667751600000000000,
11717,1667751900000000000,
11718,1667752200000000000,
11719,1667752500000000000,
11720,1667752800000000000,
11721,1667753100000000000,
11722,1667753400000000000,
11723,1667753700000000000,
11724,1667754000000000000,
11725,1667754300000000000,
11726,1667754600000000000,
11727,1667754900000000000,
11728,1667755200000000000,
11729,1667755500000000000,
11730,1667755800000000000,
11731,1667756100000000000,
11732,1667756400000000000,
11733,1667756700000000000,
11734,1667757000000000000,
11735,1667757300000000000,
11736,1667757600000000000,
11737,1667757900000000000,
11738,1667758200000000000,
11739,1667758500000000000,
11740,1667758800000000000,
11741,1667759100000000000,
11742,1667759400000000000,
11743,1667759700000000000,
11744,1667760000000000000,
11745,1667760300000000000,
